timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,input_amounts,output_addresses,output_amounts,geo_country,asn,fee_sats,vsize,script_types,block_height,msg_type,observer_id
2026-03-01T09:10:00.052000+00:00,203.0.113.41,198.51.100.13,41251,8333,f1a7000200000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqpoolhot,312500000,1fixture0222222222222222222miner01|3fixture0222222222222222222miner02|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqminer03|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqminer04|bc1pfixture0qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqminer05|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqminer06,52000000|51000000|50500000|50000000|49500000|59480000,SG,64499,20000,420,p2pkh|p2sh|p2wpkh|p2wsh|p2tr|p2wpkh,880002,inv,obs-4
2026-03-01T09:11:00.000000+00:00,203.0.113.31,198.51.100.10,41241,8333,f1a7001100000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin4,260000|260000|260000|260000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout4,250000|250000|250000|250000,DE,64498,40000,380,p2wpkh|p2wpkh|p2wpkh|p2wpkh,,inv,obs-1
2026-03-01T09:11:00.000800+00:00,203.0.113.32,198.51.100.11,41242,8333,f1a7001100000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin4,260000|260000|260000|260000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout4,250000|250000|250000|250000,DE,64498,40000,380,p2wpkh|p2wpkh|p2wpkh|p2wpkh,,inv,obs-2
2026-03-01T09:11:00.002200+00:00,203.0.113.11,198.51.100.12,41221,8333,f1a7001100000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin4,260000|260000|260000|260000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout4,250000|250000|250000|250000,IN,64496,40000,380,p2wpkh|p2wpkh|p2wpkh|p2wpkh,,tx,obs-3
2026-03-01T09:11:00.003600+00:00,203.0.113.12,198.51.100.13,41222,8333,f1a7001100000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin4,260000|260000|260000|260000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout4,250000|250000|250000|250000,IN,64496,40000,380,p2wpkh|p2wpkh|p2wpkh|p2wpkh,,inv,obs-4
2026-03-01T09:11:00.005900+00:00,203.0.113.21,198.51.100.10,41231,8333,f1a7001100000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin4,260000|260000|260000|260000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout4,250000|250000|250000|250000,US,64497,40000,380,p2wpkh|p2wpkh|p2wpkh|p2wpkh,,inv,obs-1
2026-03-01T09:11:00.007400+00:00,203.0.113.22,198.51.100.11,41232,8333,f1a7001100000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin4,260000|260000|260000|260000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout4,250000|250000|250000|250000,US,64497,40000,380,p2wpkh|p2wpkh|p2wpkh|p2wpkh,,inv,obs-2
2026-03-01T09:11:00.009800+00:00,203.0.113.51,198.51.100.12,41261,8333,f1a7001100000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin4,260000|260000|260000|260000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout4,250000|250000|250000|250000,NL,64500,40000,380,p2wpkh|p2wpkh|p2wpkh|p2wpkh,,tx,obs-3
2026-03-01T09:11:00.012100+00:00,203.0.113.52,198.51.100.13,41262,8333,f1a7001100000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin4,260000|260000|260000|260000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout4,250000|250000|250000|250000,NL,64500,40000,380,p2wpkh|p2wpkh|p2wpkh|p2wpkh,,inv,obs-4
2026-03-01T09:11:00.015600+00:00,203.0.113.61,198.51.100.10,41271,8333,f1a7001100000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin4,260000|260000|260000|260000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout4,250000|250000|250000|250000,IN,64501,40000,380,p2wpkh|p2wpkh|p2wpkh|p2wpkh,,inv,obs-1
2026-03-01T09:11:00.018900+00:00,203.0.113.62,198.51.100.11,41272,8333,f1a7001100000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin4,260000|260000|260000|260000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout4,250000|250000|250000|250000,IN,64501,40000,380,p2wpkh|p2wpkh|p2wpkh|p2wpkh,,inv,obs-2
2026-03-01T09:11:00.023400+00:00,203.0.113.71,198.51.100.12,41281,8333,f1a7001100000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin4,260000|260000|260000|260000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout4,250000|250000|250000|250000,US,64502,40000,380,p2wpkh|p2wpkh|p2wpkh|p2wpkh,,tx,obs-3
2026-03-01T09:11:00.031200+00:00,192.0.2.12,198.51.100.13,41302,8333,f1a7001100000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqcjin4,260000|260000|260000|260000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcjout4,250000|250000|250000|250000,SG,64503,40000,380,p2wpkh|p2wpkh|p2wpkh|p2wpkh,,inv,obs-4
2026-03-01T09:12:00.000000+00:00,203.0.113.51,198.51.100.10,41261,8333,f1a7001200000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqpeelsrc,50000000,1fixture022222222222222222peelout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg1,40000|49950000,NL,64500,10000,141,p2pkh|p2wpkh,880008,inv,obs-1
2026-03-01T09:12:00.001000+00:00,203.0.113.52,198.51.100.11,41262,8333,f1a7001200000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqpeelsrc,50000000,1fixture022222222222222222peelout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg1,40000|49950000,NL,64500,10000,141,p2pkh|p2wpkh,880008,inv,obs-2
2026-03-01T09:12:00.003300+00:00,203.0.113.11,198.51.100.12,41221,8333,f1a7001200000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqpeelsrc,50000000,1fixture022222222222222222peelout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg1,40000|49950000,IN,64496,10000,141,p2pkh|p2wpkh,880008,tx,obs-3
2026-03-01T09:12:00.007700+00:00,203.0.113.21,198.51.100.13,41231,8333,f1a7001200000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqpeelsrc,50000000,1fixture022222222222222222peelout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg1,40000|49950000,US,64497,10000,141,p2pkh|p2wpkh,880008,inv,obs-4
2026-03-01T09:12:00.013100+00:00,203.0.113.31,198.51.100.10,41241,8333,f1a7001200000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqpeelsrc,50000000,1fixture022222222222222222peelout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg1,40000|49950000,DE,64498,10000,141,p2pkh|p2wpkh,880008,inv,obs-1
2026-03-01T09:12:00.019600+00:00,203.0.113.61,198.51.100.11,41271,8333,f1a7001200000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqpeelsrc,50000000,1fixture022222222222222222peelout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg1,40000|49950000,IN,64501,10000,141,p2pkh|p2wpkh,880008,inv,obs-2
2026-03-01T09:12:00.027400+00:00,203.0.113.71,198.51.100.12,41281,8333,f1a7001200000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqpeelsrc,50000000,1fixture022222222222222222peelout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg1,40000|49950000,US,64502,10000,141,p2pkh|p2wpkh,880008,tx,obs-3
2026-03-01T09:12:00.037000+00:00,192.0.2.13,198.51.100.13,41303,8333,f1a7001200000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqpeelsrc,50000000,1fixture022222222222222222peelout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg1,40000|49950000,SG,64503,10000,141,p2pkh|p2wpkh,880008,inv,obs-4
2026-03-01T09:12:00.049000+00:00,203.0.113.41,198.51.100.10,41251,8333,f1a7001200000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqpeelsrc,50000000,1fixture022222222222222222peelout1|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg1,40000|49950000,SG,64499,10000,141,p2pkh|p2wpkh,880008,inv,obs-1
2026-03-01T09:13:00.000000+00:00,203.0.113.51,198.51.100.10,41261,8333,f1a7001300000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg1,49950000,1fixture022222222222222222peelout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg2,45000|49895000,NL,64500,10000,141,p2pkh|p2wpkh,880009,inv,obs-1
2026-03-01T09:13:00.001200+00:00,203.0.113.52,198.51.100.11,41262,8333,f1a7001300000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg1,49950000,1fixture022222222222222222peelout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg2,45000|49895000,NL,64500,10000,141,p2pkh|p2wpkh,880009,inv,obs-2
2026-03-01T09:13:00.003500+00:00,203.0.113.12,198.51.100.12,41222,8333,f1a7001300000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg1,49950000,1fixture022222222222222222peelout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg2,45000|49895000,IN,64496,10000,141,p2pkh|p2wpkh,880009,tx,obs-3
2026-03-01T09:13:00.008100+00:00,203.0.113.22,198.51.100.13,41232,8333,f1a7001300000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg1,49950000,1fixture022222222222222222peelout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg2,45000|49895000,US,64497,10000,141,p2pkh|p2wpkh,880009,inv,obs-4
2026-03-01T09:13:00.013800+00:00,203.0.113.32,198.51.100.10,41242,8333,f1a7001300000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg1,49950000,1fixture022222222222222222peelout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg2,45000|49895000,DE,64498,10000,141,p2pkh|p2wpkh,880009,inv,obs-1
2026-03-01T09:13:00.020400+00:00,203.0.113.62,198.51.100.11,41272,8333,f1a7001300000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg1,49950000,1fixture022222222222222222peelout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg2,45000|49895000,IN,64501,10000,141,p2pkh|p2wpkh,880009,inv,obs-2
2026-03-01T09:13:00.028600+00:00,203.0.113.72,198.51.100.12,41282,8333,f1a7001300000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg1,49950000,1fixture022222222222222222peelout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg2,45000|49895000,US,64502,10000,141,p2pkh|p2wpkh,880009,tx,obs-3
2026-03-01T09:13:00.038200+00:00,192.0.2.14,198.51.100.13,41304,8333,f1a7001300000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg1,49950000,1fixture022222222222222222peelout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg2,45000|49895000,SG,64503,10000,141,p2pkh|p2wpkh,880009,inv,obs-4
2026-03-01T09:13:00.050500+00:00,203.0.113.42,198.51.100.10,41252,8333,f1a7001300000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg1,49950000,1fixture022222222222222222peelout2|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg2,45000|49895000,SG,64499,10000,141,p2pkh|p2wpkh,880009,inv,obs-1
2026-03-01T09:14:00.000000+00:00,203.0.113.51,198.51.100.10,41261,8333,f1a7001400000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg2,49895000,1fixture022222222222222222peelout3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg3,38000|49847000,NL,64500,10000,141,p2pkh|p2wpkh,880010,inv,obs-1
2026-03-01T09:14:00.000900+00:00,203.0.113.52,198.51.100.11,41262,8333,f1a7001400000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg2,49895000,1fixture022222222222222222peelout3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg3,38000|49847000,NL,64500,10000,141,p2pkh|p2wpkh,880010,inv,obs-2
2026-03-01T09:14:00.003000+00:00,203.0.113.11,198.51.100.12,41221,8333,f1a7001400000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg2,49895000,1fixture022222222222222222peelout3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg3,38000|49847000,IN,64496,10000,141,p2pkh|p2wpkh,880010,tx,obs-3
2026-03-01T09:14:00.007200+00:00,203.0.113.21,198.51.100.13,41231,8333,f1a7001400000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg2,49895000,1fixture022222222222222222peelout3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg3,38000|49847000,US,64497,10000,141,p2pkh|p2wpkh,880010,inv,obs-4
2026-03-01T09:14:00.012600+00:00,203.0.113.31,198.51.100.10,41241,8333,f1a7001400000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg2,49895000,1fixture022222222222222222peelout3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg3,38000|49847000,DE,64498,10000,141,p2pkh|p2wpkh,880010,inv,obs-1
2026-03-01T09:14:00.018700+00:00,203.0.113.61,198.51.100.11,41271,8333,f1a7001400000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg2,49895000,1fixture022222222222222222peelout3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg3,38000|49847000,IN,64501,10000,141,p2pkh|p2wpkh,880010,inv,obs-2
2026-03-01T09:14:00.026300+00:00,203.0.113.71,198.51.100.12,41281,8333,f1a7001400000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg2,49895000,1fixture022222222222222222peelout3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg3,38000|49847000,US,64502,10000,141,p2pkh|p2wpkh,880010,tx,obs-3
2026-03-01T09:14:00.036100+00:00,192.0.2.15,198.51.100.13,41305,8333,f1a7001400000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg2,49895000,1fixture022222222222222222peelout3|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqpeelchg3,38000|49847000,SG,64503,10000,141,p2pkh|p2wpkh,880010,inv,obs-4
2026-03-01T09:15:00.000000+00:00,2001:db8:0:1::7,198.51.100.10,41777,8333,f1a7001500000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqusere,700000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqmerchd|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqchangef,450000|246000,DE,64502,4000,141,p2wpkh|p2wpkh,880011,inv,obs-1
2026-03-01T09:15:00.002400+00:00,203.0.113.11,198.51.100.11,41221,8333,f1a7001500000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqusere,700000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqmerchd|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqchangef,450000|246000,IN,64496,4000,141,p2wpkh|p2wpkh,880011,inv,obs-2
2026-03-01T09:15:00.006300+00:00,203.0.113.31,198.51.100.12,41241,8333,f1a7001500000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqusere,700000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqmerchd|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqchangef,450000|246000,DE,64498,4000,141,p2wpkh|p2wpkh,880011,tx,obs-3
2026-03-01T09:15:00.012900+00:00,203.0.113.51,198.51.100.13,41261,8333,f1a7001500000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqusere,700000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqmerchd|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqchangef,450000|246000,NL,64500,4000,141,p2wpkh|p2wpkh,880011,inv,obs-4
2026-03-01T09:15:00.021500+00:00,203.0.113.71,198.51.100.10,41281,8333,f1a7001500000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqusere,700000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqmerchd|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqchangef,450000|246000,US,64502,4000,141,p2wpkh|p2wpkh,880011,inv,obs-1
2026-03-01T09:15:00.031900+00:00,192.0.2.16,198.51.100.11,41306,8333,f1a7001500000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqqusere,700000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqmerchd|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqchangef,450000|246000,SG,64503,4000,141,p2wpkh|p2wpkh,880011,inv,obs-2
2026-03-01T09:16:00.000000+00:00,203.0.113.140,198.51.100.10,41888,8333,f1a7001600000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqquserf,3300000,3fixture02222222222222222222merche|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqchangeg,2000000|1295000,SG,,5000,141,p2sh|p2wpkh,,inv,obs-1
2026-03-01T09:16:00.002200+00:00,203.0.113.12,198.51.100.11,41222,8333,f1a7001600000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqquserf,3300000,3fixture02222222222222222222merche|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqchangeg,2000000|1295000,IN,64496,5000,141,p2sh|p2wpkh,,inv,obs-2
2026-03-01T09:16:00.005800+00:00,203.0.113.32,198.51.100.12,41242,8333,f1a7001600000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqquserf,3300000,3fixture02222222222222222222merche|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqchangeg,2000000|1295000,DE,64498,5000,141,p2sh|p2wpkh,,tx,obs-3
2026-03-01T09:16:00.012200+00:00,203.0.113.52,198.51.100.13,41262,8333,f1a7001600000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqquserf,3300000,3fixture02222222222222222222merche|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqchangeg,2000000|1295000,NL,64500,5000,141,p2sh|p2wpkh,,inv,obs-4
2026-03-01T09:16:00.020100+00:00,203.0.113.72,198.51.100.10,41282,8333,f1a7001600000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqquserf,3300000,3fixture02222222222222222222merche|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqchangeg,2000000|1295000,US,64502,5000,141,p2sh|p2wpkh,,inv,obs-1
2026-03-01T09:16:00.029900+00:00,192.0.2.11,198.51.100.11,41301,8333,f1a7001600000000000000000000000000000000000000000000000000000000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqquserf,3300000,3fixture02222222222222222222merche|bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqchangeg,2000000|1295000,SG,64503,5000,141,p2sh|p2wpkh,,inv,obs-2
2026-03-01T09:17:00.000000+00:00,203.0.113.71,198.51.100.10,41281,8333,f1a7001700000000000000000000000000000000000000000000000000000000,1fixture02222222222222222222conin1|1fixture02222222222222222222conin2|1fixture02222222222222222222conin3|1fixture02222222222222222222conin4,400000|650000|720000|530000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcondst,2275000,US,64502,25000,600,p2wpkh,880012,inv,obs-1
2026-03-01T09:17:00.001100+00:00,203.0.113.72,198.51.100.11,41282,8333,f1a7001700000000000000000000000000000000000000000000000000000000,1fixture02222222222222222222conin1|1fixture02222222222222222222conin2|1fixture02222222222222222222conin3|1fixture02222222222222222222conin4,400000|650000|720000|530000,bc1qfixture0qqqqqqqqqqqqqqqqqqqqqqqqcondst,2275000,US,64502,25000,600,p2wpkh,880012,inv,obs-2
